1:    0.642 0.358 1    
106:  0.381 0.619 1    
107:  0.236 0.764 1    
108:  0.463 0.537 1    
109:  0.453 0.547 1    
110:  0.287 0.713 1    
111:  0.205 0.795 1    
112:  0.225 0.775 1    
113:  0.303 0.697 1    
114:  0.264 0.736 1    
115:  0.401 0.599 1    
116:  0.162 0.838 1    
117:  0.198 0.802 1    
118:  0.263 0.737 1    
119:  0.171 0.829 1    
120:  0.191 0.809 1    
121:  0.420 0.580 1    
122:  0.379 0.621 1    
123:  0.387 0.613 1    
124:  0.377 0.623 1    
125:  0.180 0.820 1    
126:  0.394 0.606 1    
127:  0.298 0.702 1    
128:  0.390 0.610 1    
129:  0.335 0.665 1    
130:  0.333 0.667 1    
131:  0.278 0.722 1    
132:  0.109 0.891 1    
133:  0.243 0.757 1    
134:  0.293 0.707 1    
135:  0.522 0.478 1    
136:  0.423 0.577 1    
137:  0.306 0.694 1    
138:  0.252 0.748 1    
139:  0.266 0.734 1    
140:  0.490 0.510 1    
141:  0.210 0.790 1    
142:  0.211 0.789 1    
143:  0.254 0.746 1    
144:  0.227 0.773 1    
145:  0.593 0.407 1    
146:  0.384 0.616 1    
147:  0.404 0.596 1    
148:  0.362 0.638 1    
149:  0.471 0.529 1    
150:  0.512 0.488 1    
151:  0.262 0.738 1    
152:  0.844 0.156 1    
153:  0.536 0.464 1    
154:  0.624 0.376 1    
155:  0.318 0.682 1    
156:  0.536 0.464 1    
157:  0.268 0.732 1    
158:  0.204 0.796 1    
159:  0.596 0.404 1    
160:  0.348 0.652 1    
161:  0.495 0.505 1    
162:  0.255 0.745 1    
163:  0.143 0.857 1    
164:  0.194 0.806 1    
165:  0.390 0.610 1    
166:  0.304 0.696 1    
167:  0.290 0.710 1    
168:  0.361 0.639 1    
169:  0.148 0.852 1    
170:  0.317 0.683 1    
171:  0.428 0.572 1    
172:  0.242 0.758 1    
173:  0.351 0.649 1    
174:  0.532 0.468 1    
175:  0.313 0.687 1    
176:  0.352 0.648 1    
177:  0.159 0.841 1    
178:  0.337 0.663 1    
179:  0.514 0.486 1    
180:  0.179 0.821 1    
181:  0.400 0.600 1    
182:  0.389 0.611 1    
183:  0.534 0.466 1    
184:  0.333 0.667 1    
185:  0.276 0.724 1    
186:  0.123 0.877 1    
187:  0.425 0.575 1    
188:  0.348 0.652 1    
189:  0.311 0.689 1    
190:  0.363 0.637 1    
191:  0.580 0.420 1    
192:  0.477 0.523 1    
193:  0.268 0.732 1    
194:  0.304 0.696 1    
195:  0.378 0.622 1    
196:  0.446 0.554 1    
197:  0.230 0.770 1    
198:  0.301 0.699 1    
199:  0.282 0.718 1    
200:  0.278 0.722 1    
201:  0.497 0.503 1    
202:  0.248 0.752 1    
203:  0.334 0.666 1    
204:  0.282 0.718 1    
205:  0.441 0.559 1    
206:  0.408 0.592 1    
207:  0.192 0.808 1    
208:  0.198 0.802 1    
209:  0.392 0.608 1    
210:  0.210 0.790 1    
211:  0.183 0.817 1    
212:  0.346 0.654 1    
213:  0.354 0.646 1    
214:  0.409 0.591 1    
215:  0.304 0.696 1    
216:  0.332 0.668 1    
217:  0.421 0.579 1    
218:  0.519 0.481 1    
219:  0.120 0.880 1    
220:  0.518 0.482 1    
221:  0.444 0.556 1    
222:  0.676 0.324 1    
223:  0.405 0.595 1    
224:  0.250 0.750 1    
225:  0.689 0.311 1    
226:  0.419 0.581 1    
227:  0.172 0.828 1    
228:  0.192 0.808 1    
229:  0.356 0.644 1    
230:  0.344 0.656 1    
231:  0.235 0.765 1    
232:  0.138 0.862 1    
233:  0.352 0.648 1    
234:  0.350 0.650 1    
235:  0.288 0.712 1    
236:  0.320 0.680 1    
237:  0.465 0.535 1    
238:  0.421 0.579 1    
239:  0.334 0.666 1    
240:  0.623 0.377 1    
241:  0.229 0.771 1    
242:  0.411 0.589 1    
243:  0.305 0.695 1    
244:  0.168 0.832 1    
245:  0.435 0.565 1    
246:  0.277 0.723 1    
247:  0.495 0.505 1    
248:  0.327 0.673 1    
249:  0.255 0.745 1    
250:  0.361 0.639 1    
251:  0.255 0.745 1    
252:  0.486 0.514 1    
253:  0.294 0.706 1    
254:  0.212 0.788 1    
255:  0.282 0.718 1    
256:  0.227 0.773 1    
257:  0.372 0.628 1    
258:  0.138 0.862 1    
259:  0.188 0.812 1    
260:  0.343 0.657 1    
261:  0.248 0.752 1    
262:  0.212 0.788 1    
263:  0.507 0.493 1    
264:  0.449 0.551 1    
265:  0.397 0.603 1    
266:  0.354 0.646 1    
267:  0.481 0.519 1    
268:  0.617 0.383 1    
269:  0.518 0.482 1    
270:  0.259 0.741 1    
271:  0.550 0.450 1    
272:  0.488 0.512 1    
273:  0.407 0.593 1    
274:  0.422 0.578 1    
275:  0.336 0.664 1    
276:  0.487 0.513 1    
277:  0.297 0.703 1    
278:  0.665 0.335 1    
279:  0.515 0.485 1    
280:  0.207 0.793 1    
281:  0.188 0.812 1    
282:  0.547 0.453 1    
283:  0.625 0.375 1    
284:  0.414 0.586 1    
285:  0.490 0.510 1    
286:  0.265 0.735 1    
287:  0.349 0.651 1    
288:  0.394 0.606 1    
289:  0.223 0.777 1    
290:  0.309 0.691 1    
291:  0.355 0.645 1    
292:  0.453 0.547 1    
293:  0.308 0.692 1    
294:  0.623 0.377 1    
295:  0.381 0.619 1    
296:  0.516 0.484 1    
297:  0.535 0.465 1    
298:  0.229 0.771 1    
299:  0.511 0.489 1    
300:  0.411 0.589 1    
301:  0.289 0.711 1    
302:  0.199 0.801 1    
303:  0.425 0.575 1    
304:  0.204 0.796 1    
305:  0.314 0.686 1    
306:  0.252 0.748 1    
307:  0.521 0.479 1    
308:  0.316 0.684 1    
309:  0.498 0.502 1    
310:  0.650 0.350 1    
311:  0.367 0.633 1    
312:  0.516 0.484 1    
313:  0.153 0.847 1    
314:  0.627 0.373 1    
315:  0.302 0.698 1    
316:  0.544 0.456 1    
317:  0.388 0.612 1    
318:  0.363 0.637 1    
319:  0.624 0.376 1    
320:  0.673 0.327 1    
321:  0.216 0.784 1    
322:  0.350 0.650 1    
323:  0.309 0.691 1    
324:  0.229 0.771 1    
325:  0.441 0.559 1    
326:  0.182 0.818 1    
327:  0.181 0.819 1    
328:  0.415 0.585 1    
329:  0.444 0.556 1    
330:  0.224 0.776 1    
331:  0.288 0.712 1    
332:  0.214 0.786 1    
333:  0.271 0.729 1    
334:  0.316 0.684 1    
335:  0.397 0.603 1    
336:  0.547 0.453 1    
337:  0.636 0.364 1    
338:  0.726 0.274 1    
339:  0.625 0.375 1    
340:  0.728 0.272 1    
341:  0.245 0.755 1    
342:  0.583 0.417 1    
343:  0.614 0.386 1    
344:  0.618 0.382 1    
345:  0.682 0.318 1    
346:  0.699 0.301 1    
347:  0.543 0.457 1    
348:  0.675 0.325 1    
349:  0.685 0.315 1    
350:  0.679 0.321 1    
351:  0.781 0.219 1    
352:  0.224 0.776 1    
353:  0.700 0.300 1    
354:  0.637 0.363 1    
355:  0.660 0.340 1    
356:  0.351 0.649 1    
357:  0.527 0.473 1    
358:  0.373 0.627 1    
359:  0.416 0.584 1    
360:  0.628 0.372 1    
361:  0.625 0.375 1    
362:  0.238 0.762 1    
363:  0.191 0.809 1    
364:  0.202 0.798 1    
365:  0.289 0.711 1    
366:  0.170 0.830 1    
367:  0.410 0.590 1    
368:  0.322 0.678 1    
369:  0.172 0.828 1    
370:  0.527 0.473 1    
371:  0.504 0.496 1    
372:  0.429 0.571 1    
373:  0.362 0.638 1    
374:  0.601 0.399 1    
375:  0.408 0.592 1    
376:  0.354 0.646 1    
377:  0.304 0.696 1    
378:  0.344 0.656 1    
379:  0.318 0.682 1    
380:  0.280 0.720 1    
381:  0.343 0.657 1    
382:  0.406 0.594 1    
383:  0.409 0.591 1    
384:  0.364 0.636 1    
385:  0.112 0.888 1    
386:  0.271 0.729 1    
387:  0.216 0.784 1    
388:  0.374 0.626 1    
389:  0.292 0.708 1    
390:  0.262 0.738 1    
391:  0.231 0.769 1    
392:  0.266 0.734 1    
393:  0.322 0.678 1    
394:  0.215 0.785 1    
395:  0.170 0.830 1    
396:  0.205 0.795 1    
397:  0.210 0.790 1    
398:  0.655 0.345 1    
399:  0.289 0.711 1    
400:  0.479 0.521 1    
401:  0.261 0.739 1    
402:  0.303 0.697 1    
403:  0.240 0.760 1    
404:  0.400 0.600 1    
405:  0.405 0.595 1    
406:  0.564 0.436 1    
407:  0.343 0.657 1    
408:  0.267 0.733 1    
409:  0.372 0.628 1    
410:  0.276 0.724 1    
411:  0.439 0.561 1    
412:  0.331 0.669 1    
413:  0.187 0.813 1    
414:  0.303 0.697 1    
415:  0.351 0.649 1    
416:  0.235 0.765 1    
417:  0.453 0.547 1    
418:  0.246 0.754 1    
419:  0.421 0.579 1    
420:  0.359 0.641 1    
421:  0.414 0.586 1    
422:  0.710 0.290 1    
423:  0.266 0.734 1    
424:  0.336 0.664 1    
425:  0.202 0.798 1    
426:  0.473 0.527 1    
427:  0.171 0.829 1    
428:  0.204 0.796 1    
429:  0.314 0.686 1    
430:  0.742 0.258 1    
431:  0.229 0.771 1    
432:  0.280 0.720 1    
433:  0.492 0.508 1    
434:  0.278 0.722 1    
435:  0.353 0.647 1    
436:  0.338 0.662 1    
437:  0.673 0.327 1    
438:  0.474 0.526 1    
439:  0.397 0.603 1    
440:  0.255 0.745 1    
441:  0.526 0.474 1    
442:  0.630 0.370 1    
443:  0.510 0.490 1    
444:  0.404 0.596 1    
445:  0.269 0.731 1    
446:  0.334 0.666 1    
447:  0.311 0.689 1    
448:  0.640 0.360 1    
449:  0.281 0.719 1    
450:  0.627 0.373 1    
451:  0.282 0.718 1    
452:  0.399 0.601 1    
453:  0.351 0.649 1    
454:  0.435 0.565 1    
455:  0.214 0.786 1    
456:  0.328 0.672 1    
457:  0.199 0.801 1    
458:  0.446 0.554 1    
459:  0.503 0.497 1    
460:  0.506 0.494 1    
461:  0.581 0.419 1    
462:  0.248 0.752 1    
463:  0.525 0.475 1    
464:  0.355 0.645 1    
465:  0.561 0.439 1    
466:  0.676 0.324 1    
467:  0.382 0.618 1    
468:  0.304 0.696 1    
469:  0.210 0.790 1    
470:  0.408 0.592 1    
471:  0.148 0.852 1    
472:  0.378 0.622 1    
473:  0.407 0.593 1    
474:  0.217 0.783 1    
475:  0.157 0.843 1    
476:  0.193 0.807 1    
477:  0.525 0.475 1    
478:  0.615 0.385 1    
479:  0.383 0.617 1    
480:  0.235 0.765 1    
481:  0.331 0.669 1    
482:  0.214 0.786 1    
483:  0.361 0.639 1    
484:  0.316 0.684 1    
485:  0.828 0.172 1    
486:  0.319 0.681 1    
487:  0.230 0.770 1    
488:  0.431 0.569 1    
489:  0.358 0.642 1    
490:  0.423 0.577 1    
491:  0.209 0.791 1    
492:  0.280 0.720 1    
493:  0.137 0.863 1    
494:  0.218 0.782 1    
495:  0.399 0.601 1    
496:  0.486 0.514 1    
497:  0.296 0.704 1    
498:  0.346 0.654 1    
499:  0.172 0.828 1    
500:  0.207 0.793 1    
501:  0.338 0.662 1    
502:  0.544 0.456 1    
503:  0.180 0.820 1    
504:  0.310 0.690 1    
505:  0.501 0.499 1    
506:  0.463 0.537 1    
507:  0.621 0.379 1    
508:  0.232 0.768 1    
509:  0.143 0.857 1    
510:  0.286 0.714 1    
511:  0.374 0.626 1    
512:  0.266 0.734 1    
513:  0.303 0.697 1    
514:  0.405 0.595 1    
515:  0.236 0.764 1    
516:  0.337 0.663 1    
517:  0.305 0.695 1    
518:  0.652 0.348 1    
519:  0.536 0.464 1    
520:  0.336 0.664 1    
521:  0.308 0.692 1    
522:  0.521 0.479 1    
523:  0.386 0.614 1    
524:  0.136 0.864 1    
525:  0.209 0.791 1    
526:  0.496 0.504 1    
527:  0.322 0.678 1    
528:  0.192 0.808 1    
529:  0.546 0.454 1    
530:  0.524 0.476 1    
531:  0.286 0.714 1    
532:  0.580 0.420 1    
533:  0.379 0.621 1    
534:  0.448 0.552 1    
535:  0.331 0.669 1    
536:  0.342 0.658 1    
537:  0.515 0.485 1    
538:  0.147 0.853 1    
539:  0.314 0.686 1    
540:  0.233 0.767 1    
541:  0.338 0.662 1    
542:  0.386 0.614 1    
543:  0.123 0.877 1    
544:  0.621 0.379 1    
545:  0.576 0.424 1    
546:  0.313 0.687 1    
547:  0.245 0.755 1    
548:  0.261 0.739 1    
549:  0.466 0.534 1    
550:  0.142 0.858 1    
551:  0.301 0.699 1    
552:  0.111 0.889 1    
553:  0.369 0.631 1    
554:  0.496 0.504 1    
555:  0.358 0.642 1    
556:  0.450 0.550 1    
557:  0.292 0.708 1    
558:  0.222 0.778 1    
559:  0.446 0.554 1    
560:  0.362 0.638 1    
561:  0.369 0.631 1    
562:  0.256 0.744 1    
563:  0.198 0.802 1    
564:  0.540 0.460 1    
565:  0.304 0.696 1    
566:  0.471 0.529 1    
567:  0.363 0.637 1    
568:  0.524 0.476 1    
569:  0.176 0.824 1    
570:  0.222 0.778 1    
571:  0.326 0.674 1    
572:  0.245 0.755 1    
573:  0.638 0.362 1    
574:  0.518 0.482 1    
575:  0.359 0.641 1    
576:  0.417 0.583 1    
577:  0.536 0.464 1    
578:  0.612 0.388 1    
579:  0.353 0.647 1    
580:  0.272 0.728 1    
581:  0.134 0.866 1    
582:  0.589 0.411 1    
583:  0.747 0.253 1    
584:  0.398 0.602 1    
585:  0.586 0.414 1    
586:  0.389 0.611 1    
587:  0.245 0.755 1    
588:  0.408 0.592 1    
589:  0.352 0.648 1    
590:  0.481 0.519 1    
591:  0.279 0.721 1    
592:  0.328 0.672 1    
593:  0.295 0.705 1    
594:  0.382 0.618 1    
595:  0.573 0.427 1    
596:  0.375 0.625 1    
597:  0.477 0.523 1    
598:  0.199 0.801 1    
599:  0.548 0.452 1    
600:  0.610 0.390 1    
601:  0.668 0.332 1    
602:  0.594 0.406 1    
603:  0.374 0.626 1    
604:  0.315 0.685 1    
605:  0.290 0.710 1    
606:  0.440 0.560 1    
607:  0.354 0.646 1    
608:  0.289 0.711 1    
609:  0.317 0.683 1    
610:  0.414 0.586 1    
611:  0.198 0.802 1    
612:  0.400 0.600 1    
613:  0.445 0.555 1    
614:  0.181 0.819 1    
615:  0.335 0.665 1    
616:  0.339 0.661 1    
617:  0.291 0.709 1    
618:  0.315 0.685 1    
619:  0.494 0.506 1    
620:  0.314 0.686 1    
621:  0.425 0.575 1    
622:  0.504 0.496 1    
623:  0.073 0.927 1    
624:  0.371 0.629 1    
625:  0.218 0.782 1    
626:  0.351 0.649 1    
627:  0.383 0.617 1    
628:  0.237 0.763 1    
629:  0.516 0.484 1    
630:  0.175 0.825 1    
631:  0.276 0.724 1    
632:  0.437 0.563 1    
633:  0.487 0.513 1    
634:  0.398 0.602 1    
635:  0.237 0.763 1    
636:  0.558 0.442 1    
637:  0.307 0.693 1    
638:  0.477 0.523 1    
639:  0.266 0.734 1    
640:  0.298 0.702 1    
641:  0.296 0.704 1    
642:  0.223 0.777 1    
643:  0.433 0.567 1    
644:  0.575 0.425 1    
645:  0.395 0.605 1    
646:  0.478 0.522 1    
647:  0.189 0.811 1    
648:  0.591 0.409 1    
649:  0.396 0.604 1    
650:  0.250 0.750 1    
651:  0.501 0.499 1    
652:  0.426 0.574 1    
653:  0.318 0.682 1    
654:  0.257 0.743 1    
655:  0.479 0.521 1    
656:  0.341 0.659 1    
657:  0.333 0.667 1    
658:  0.476 0.524 1    
659:  0.327 0.673 1    
660:  0.488 0.512 1    
661:  0.356 0.644 1    
662:  0.681 0.319 1    
663:  0.326 0.674 1    
664:  0.293 0.707 1    
665:  0.639 0.361 1    
666:  0.201 0.799 1    
667:  0.301 0.699 1    
668:  0.521 0.479 1    
669:  0.218 0.782 1    
670:  0.371 0.629 1    
671:  0.447 0.553 1    
672:  0.307 0.693 1    
673:  0.170 0.830 1    
674:  0.671 0.329 1    
675:  0.499 0.501 1    
676:  0.454 0.546 1    
677:  0.185 0.815 1    
678:  0.168 0.832 1    
679:  0.227 0.773 1    
680:  0.557 0.443 1    
681:  0.295 0.705 1    
682:  0.432 0.568 1    
683:  0.636 0.364 1    
684:  0.327 0.673 1    
685:  0.637 0.363 1    
686:  0.400 0.600 1    
687:  0.256 0.744 1    
688:  0.209 0.791 1    
689:  0.416 0.584 1    
690:  0.351 0.649 1    
691:  0.726 0.274 1    
692:  0.428 0.572 1    
693:  0.180 0.820 1    
694:  0.252 0.748 1    
695:  0.189 0.811 1    
696:  0.397 0.603 1    
697:  0.441 0.559 1    
698:  0.323 0.677 1    
699:  0.314 0.686 1    
700:  0.396 0.604 1    
701:  0.378 0.622 1    
702:  0.408 0.592 1    
703:  0.287 0.713 1    
704:  0.381 0.619 1    
705:  0.463 0.537 1    
706:  0.190 0.810 1    
707:  0.528 0.472 1    
708:  0.409 0.591 1    
709:  0.462 0.538 1    
710:  0.572 0.428 1    
711:  0.374 0.626 1    
712:  0.247 0.753 1    
713:  0.355 0.645 1    
714:  0.533 0.467 1    
715:  0.624 0.376 1    
716:  0.388 0.612 1    
717:  0.554 0.446 1    
718:  0.480 0.520 1    
719:  0.371 0.629 1    
720:  0.602 0.398 1    
721:  0.434 0.566 1    
722:  0.384 0.616 1    
723:  0.350 0.650 1    
724:  0.333 0.667 1    
725:  0.230 0.770 1    
726:  0.527 0.473 1    
727:  0.253 0.747 1    
728:  0.295 0.705 1    
729:  0.361 0.639 1    
730:  0.247 0.753 1    
731:  0.309 0.691 1    
732:  0.367 0.633 1    
733:  0.409 0.591 1    
734:  0.325 0.675 1    
735:  0.337 0.663 1    
736:  0.225 0.775 1    
737:  0.556 0.444 1    
738:  0.296 0.704 1    
739:  0.429 0.571 1    
740:  0.452 0.548 1    
741:  0.297 0.703 1    
742:  0.780 0.220 1    
743:  0.738 0.262 1    
744:  0.808 0.192 1    
745:  0.819 0.181 1    
746:  0.877 0.123 1    
747:  0.592 0.408 1    
748:  0.682 0.318 1    
749:  0.864 0.136 1    
750:  0.835 0.165 1    
751:  0.874 0.126 1    
752:  0.850 0.150 1    
753:  0.850 0.150 1    
754:  0.887 0.113 1    
755:  0.571 0.429 1    
756:  0.410 0.590 1    
757:  0.498 0.502 1    
758:  0.469 0.531 1    
759:  0.505 0.495 1    
760:  0.587 0.413 1    
761:  0.487 0.513 1    
762:  0.822 0.178 1    
763:  0.527 0.473 1    
764:  0.279 0.721 1    
765:  0.908 0.092 1    
766:  0.225 0.775 1    
767:  0.382 0.618 1    
768:  0.382 0.618 1    
769:  0.440 0.560 1    
770:  0.530 0.470 1    
771:  0.269 0.731 1    
772:  0.311 0.689 1    
773:  0.383 0.617 1    
774:  0.355 0.645 1    
775:  0.905 0.095 1    
776:  0.863 0.137 1    
777:  0.913 0.087 1    
778:  0.536 0.464 1    
779:  0.884 0.116 1    
780:  0.848 0.152 1    
781:  0.868 0.132 1    
782:  0.916 0.084 1    
783:  0.865 0.135 1    
784:  0.913 0.087 1    
785:  0.892 0.108 1    
786:  0.853 0.147 1    
787:  0.887 0.113 1    
788:  0.881 0.119 1    
789:  0.898 0.102 1    
790:  0.905 0.095 1    
791:  0.855 0.145 1    
792:  0.926 0.074 1    
793:  0.823 0.177 1    
794:  0.817 0.183 1    
795:  0.914 0.086 1    
796:  0.863 0.137 1    
797:  0.885 0.115 1    
798:  0.906 0.094 1    
799:  0.906 0.094 1    
800:  0.854 0.146 1    
801:  0.839 0.161 1    
802:  0.924 0.076 1    
803:  0.849 0.151 1    
804:  0.794 0.206 1    
805:  0.884 0.116 1    
806:  0.907 0.093 1    
807:  0.875 0.125 1    
808:  0.828 0.172 1    
809:  0.843 0.157 1    
810:  0.916 0.084 1    
811:  0.923 0.077 1    
812:  0.918 0.082 1    
813:  0.771 0.229 1    
814:  0.907 0.093 1    
815:  0.768 0.232 1    
816:  0.915 0.085 1    
817:  0.891 0.109 1    
818:  0.795 0.205 1    
819:  0.905 0.095 1    
820:  0.918 0.082 1    
821:  0.903 0.097 1    
822:  0.904 0.096 1    
823:  0.873 0.127 1    
824:  0.861 0.139 1    
825:  0.797 0.203 1    
826:  0.912 0.088 1    
827:  0.907 0.093 1    
828:  0.917 0.083 1    
829:  0.919 0.081 1    
830:  0.912 0.088 1    
831:  0.861 0.139 1    
832:  0.874 0.126 1    
833:  0.901 0.099 1    
834:  0.874 0.126 1    
835:  0.914 0.086 1    
836:  0.871 0.129 1    
837:  0.860 0.140 1    
838:  0.754 0.246 1    
839:  0.855 0.145 1    
840:  0.911 0.089 1    
841:  0.370 0.630 1    
842:  0.834 0.166 1    
843:  0.902 0.098 1    
844:  0.907 0.093 1    
845:  0.906 0.094 1    
846:  0.856 0.144 1    
847:  0.903 0.097 1    
848:  0.913 0.087 1    
849:  0.430 0.570 1    
850:  0.665 0.335 1    
851:  0.437 0.563 1    
852:  0.566 0.434 1    
853:  0.312 0.688 1    
854:  0.644 0.356 1    
855:  0.446 0.554 1    
856:  0.311 0.689 1    
857:  0.862 0.138 1    
858:  0.617 0.383 1    
859:  0.850 0.150 1    
860:  0.327 0.673 1    
861:  0.738 0.262 1    
862:  0.340 0.660 1    
863:  0.498 0.502 1    
864:  0.898 0.102 1    
865:  0.470 0.530 1    
866:  0.708 0.292 1    
867:  0.433 0.567 1    
868:  0.243 0.757 1    
869:  0.300 0.700 1    
870:  0.903 0.097 1    
871:  0.340 0.660 1    
872:  0.523 0.477 1    
873:  0.429 0.571 1    
874:  0.698 0.302 1    
875:  0.462 0.538 1    
876:  0.501 0.499 1    
877:  0.479 0.521 1    
878:  0.338 0.662 1    
879:  0.578 0.422 1    
880:  0.406 0.594 1    
881:  0.912 0.088 1    
882:  0.612 0.388 1    
883:  0.726 0.274 1    
884:  0.482 0.518 1    
885:  0.427 0.573 1    
886:  0.294 0.706 1    
887:  0.668 0.332 1    
888:  0.397 0.603 1    
889:  0.445 0.555 1    
890:  0.306 0.694 1    
891:  0.166 0.834 1    
892:  0.917 0.083 1    
893:  0.763 0.237 1    
           
           
1:    0.360 0.640 1    
2:    0.172 0.828 1    
3:    0.368 0.632 1    
4:    0.210 0.790 1    
5:    0.406 0.594 1    
6:    0.362 0.638 1    
7:    0.172 0.828 1    
8:    0.242 0.758 1    
9:    0.320 0.680 1    
10:   0.523 0.477 1    
11:   0.266 0.734 1    
12:   0.127 0.873 1    
13:   0.219 0.781 1    
14:   0.243 0.757 1    
15:   0.506 0.494 1    
16:   0.214 0.786 1    
17:   0.511 0.489 1    
18:   0.420 0.580 1    
19:   0.432 0.568 1    
20:   0.616 0.384 1    
21:   0.588 0.412 1    
22:   0.192 0.808 1    
23:   0.370 0.630 1    
24:   0.553 0.447 1    
25:   0.547 0.453 1    
26:   0.167 0.833 1    
27:   0.297 0.703 1    
28:   0.739 0.261 1    
29:   0.458 0.542 1    
30:   0.096 0.904 1    
31:   0.285 0.715 1    
32:   0.159 0.841 1    
33:   0.258 0.742 1    
34:   0.478 0.522 1    
35:   0.252 0.748 1    
36:   0.187 0.813 1    
37:   0.540 0.460 1    
38:   0.384 0.616 1    
39:   0.546 0.454 1    
40:   0.363 0.637 1    
41:   0.348 0.652 1    
42:   0.410 0.590 1    
43:   0.389 0.611 1    
44:   0.408 0.592 1    
45:   0.146 0.854 1    
46:   0.288 0.712 1    
47:   0.479 0.521 1    
48:   0.436 0.564 1    
49:   0.517 0.483 1    
50:   0.273 0.727 1    
51:   0.191 0.809 1    
52:   0.146 0.854 1    
53:   0.238 0.762 1    
54:   0.639 0.361 1    
55:   0.447 0.553 1    
56:   0.386 0.614 1    
57:   0.260 0.740 1    
58:   0.339 0.661 1    
59:   0.159 0.841 1    
60:   0.349 0.651 1    
61:   0.546 0.454 1    
62:   0.219 0.781 1    
63:   0.381 0.619 1    
64:   0.187 0.813 1    
65:   0.274 0.726 1    
66:   0.272 0.728 1    
67:   0.602 0.398 1    
68:   0.544 0.456 1    
69:   0.632 0.368 1    
70:   0.360 0.640 1    
71:   0.508 0.492 1    
72:   0.250 0.750 1    
73:   0.430 0.570 1    
74:   0.259 0.741 1    
75:   0.297 0.703 1    
76:   0.281 0.719 1    
77:   0.849 0.151 1    
78:   0.737 0.263 1    
79:   0.860 0.140 1    
80:   0.584 0.416 1    
81:   0.758 0.242 1    
82:   0.810 0.190 1    
83:   0.794 0.206 1    
84:   0.681 0.319 1    
85:   0.778 0.222 1    
86:   0.599 0.401 1    
87:   0.713 0.287 1    
88:   0.881 0.119 1    
89:   0.743 0.257 1    
90:   0.602 0.398 1    
91:   0.821 0.179 1    
92:   0.854 0.146 1    
93:   0.787 0.213 1    
94:   0.832 0.168 1    
95:   0.738 0.262 1    
96:   0.775 0.225 1    
97:   0.777 0.223 1    
98:   0.624 0.376 1    
99:   0.727 0.273 1    
100:  0.714 0.286 1    
101:  0.686 0.314 1    
102:  0.803 0.197 1    
103:  0.290 0.710 1    
104:  0.173 0.827 1    
105:  0.323 0.677 1    
106:  0.379 0.621 1    
107:  0.234 0.766 1    
108:  0.466 0.534 1    
109:  0.455 0.545 1    
110:  0.291 0.709 1    
111:  0.203 0.797 1    
112:  0.227 0.773 1    
113:  0.302 0.698 1    
114:  0.265 0.735 1    
115:  0.401 0.599 1    
116:  0.163 0.837 1    
117:  0.198 0.802 1    
118:  0.262 0.738 1    
119:  0.172 0.828 1    
120:  0.193 0.807 1    
121:  0.419 0.581 1    
122:  0.380 0.620 1    
123:  0.383 0.617 1    
124:  0.377 0.623 1    
125:  0.180 0.820 1    
126:  0.392 0.608 1    
127:  0.301 0.699 1    
128:  0.387 0.613 1    
129:  0.332 0.668 1    
130:  0.334 0.666 1    
131:  0.280 0.720 1    
132:  0.111 0.889 1    
133:  0.247 0.753 1    
134:  0.297 0.703 1    
135:  0.524 0.476 1    
136:  0.425 0.575 1    
137:  0.305 0.695 1    
138:  0.253 0.747 1    
139:  0.269 0.731 1    
140:  0.493 0.507 1    
141:  0.215 0.785 1    
142:  0.212 0.788 1    
143:  0.255 0.745 1    
144:  0.228 0.772 1    
145:  0.592 0.408 1    
146:  0.385 0.615 1    
147:  0.404 0.596 1    
148:  0.364 0.636 1    
149:  0.468 0.532 1    
150:  0.507 0.493 1    
151:  0.263 0.737 1    
152:  0.845 0.155 1    
153:  0.534 0.466 1    
154:  0.626 0.374 1    
155:  0.319 0.681 1    
156:  0.540 0.460 1    
157:  0.264 0.736 1    
158:  0.207 0.793 1    
159:  0.598 0.402 1    
160:  0.351 0.649 1    
161:  0.496 0.504 1    
162:  0.259 0.741 1    
163:  0.143 0.857 1    
164:  0.196 0.804 1    
165:  0.391 0.609 1    
166:  0.308 0.692 1    
167:  0.289 0.711 1    
168:  0.361 0.639 1    
169:  0.148 0.852 1    
170:  0.316 0.684 1    
171:  0.424 0.576 1    
172:  0.245 0.755 1    
173:  0.352 0.648 1    
174:  0.532 0.468 1    
175:  0.315 0.685 1    
176:  0.352 0.648 1    
177:  0.158 0.842 1    
178:  0.337 0.663 1    
179:  0.514 0.486 1    
180:  0.181 0.819 1    
181:  0.404 0.596 1    
182:  0.390 0.610 1    
183:  0.534 0.466 1    
184:  0.338 0.662 1    
185:  0.279 0.721 1    
186:  0.124 0.876 1    
187:  0.428 0.572 1    
188:  0.350 0.650 1    
189:  0.308 0.692 1    
190:  0.365 0.635 1    
191:  0.581 0.419 1    
192:  0.480 0.520 1    
193:  0.269 0.731 1    
194:  0.311 0.689 1    
195:  0.380 0.620 1    
196:  0.449 0.551 1    
197:  0.234 0.766 1    
198:  0.301 0.699 1    
199:  0.281 0.719 1    
200:  0.275 0.725 1    
201:  0.504 0.496 1    
202:  0.251 0.749 1    
203:  0.331 0.669 1    
204:  0.283 0.717 1    
205:  0.442 0.558 1    
206:  0.408 0.592 1    
207:  0.196 0.804 1    
208:  0.200 0.800 1    
209:  0.389 0.611 1    
210:  0.211 0.789 1    
