198	,	4646	2434	2428	2424	2424	3232	3436	2830	3236	2844	3438	3232	3232	2630	2022	3030	2426	2828	2628	2426	2048	1012
199	,	4444	3032	3232	1826	2424	3232	3840	2830	3638	2848	3842	3236	2830	3030	2226	2628	2424	2626	2626	2628	4850	1010
200	,	4656	2644	2830	2424	2424	3232	3440	2432	3238	2844	4042	3032	2628	3030	2024	2626	2426	2628	2626	2226	2048	1012
201	,	4242	3232	2830	2626	2424	3234	4040	3032	3844	2850	3434	3232	2832	3030	2226	2828	2224	2626	2630	2226	2020	1010
202	,	4450	2828	3034	2424	2424	3438	3838	3030	3238	2844	3442	3636	2830	3030	2224	2226	2426	2626	2628	2222	2046	1014
203	,	4656	2428	3032	2424	2426	3232	4040	3030	3838	2844	3434	3232	2628	3030	2224	2226	2224	2626	2628	2226	2044	1014
204	,	4458	3240	2630	2426	2424	3232	3438	2630	3232	2828	3438	3232	2828	3030	2224	2830	2424	2626	2630	2224	2046	1010
205	,	4648	3234	2632	2426	2424	3234	3840	3030	3638	2828	4242	3232	2832	3030	2022	2632	2424	2630	2626	2230	1842	1414
206	,	4646	2844	3032	2626	2426	3232	3840	2832	3238	2852	3452	3232	2632	3032	2426	2830	2226	2626	2628	2630	1844	1010
207	,	4254	3040	3032	2424	2426	3240	3440	3030	3238	2846	3844	3236	2832	3030	2224	2830	2226	2626	2628	2226	2044	1012
208	,	4458	3444	2630	2626	2424	3232	3442	3030	3238	2828	4042	3232	3032	3032	2228	2832	2424	2628	2626	2226	2040	1014
209	,	4248	4850	3030	2426	2424	3232	4040	2630	3838	2830	3842	3232	2430	2830	2424	2628	2424	2626	2628	2226	2048	1010
210	,	4648	3436	3030	2426	2426	2832	4044	2630	3640	2844	3448	3232	2830	3030	2224	3030	2428	2626	2630	2228	2046	1014
211	,	4444	2454	3030	2224	2424	3232	4040	3030	3644	2844	3434	3232	2830	3030	2224	2428	2424	2628	2626	2230	1840	1014
212	,	5664	4046	2628	2426	2424	3232	3442	3030	3238	4044	4260	3232	2632	3030	2224	2828	2426	2628	2630	2630	4244	1010
213	,	4244	3244	2830	2426	2424	2832	3838	2430	3844	4044	3442	3232	3232	3030	2222	2430	2426	2628	2626	2630	1820	1010
214	,	4446	3440	2828	2426	2426	3234	3638	2632	3842	2828	3856	3232	2830	3030	2026	2224	2230	2628	2426	2426	2046	1014
215	,	4452	2830	3234	1824	2424	3232	3838	2630	3232	2828	4048	3232	2832	3030	2024	2828	2426	2628	3030	2626	2048	1014
216	,	4444	2834	2430	2426	2424	3238	3640	3030	3238	4244	3448	3232	2828	2830	2426	2830	2224	2626	2628	2632	1820	1012
217	,	4450	5052	2630	2424	2424	2832	3840	2430	3232	2844	4048	3232	2830	3030	2426	2630	2424	2630	2628	2630	1844	1012
218	,	4444	4244	3032	2424	2424	3234	3642	2630	3838	2844	4048	3232	2632	3030	2224	2628	2630	2628	2626	2626	2048	1010
219	,	4248	2636	2628	2626	2424	3232	3840	2630	3438	2844	3442	3030	2832	3030	2222	2828	2424	2626	2626	2426	1820	1014
220	,	4454	3032	2626	2424	2426	3238	3840	2628	3840	2828	3438	3232	2830	3030	2224	2828	2222	2634	2630	2626	1844	1014
221	,	4646	2636	3032	2426	2424	3232	3838	3032	3638	2828	4242	3236	2828	3032	2224	2628	2222	2830	2630	2626	1822	1012
222	,	4466	3034	2630	2424	2424	3232	4042	3030	3838	4452	3442	3232	2828	3030	2224	2830	2626	2626	2628	2222	2048	1012
223	,	4252	3234	2628	2426	2424	3238	3638	2630	3238	2828	3452	3032	2628	2834	2222	2228	2426	2426	2626	2630	1848	1010
224	,	4446	3440	2830	2626	2424	3232	3440	2630	3638	2830	4242	3232	2632	3030	2228	2026	2426	2426	2428	2226	2050	1014
225	,	4458	3234	2632	2626	2424	3234	4040	2630	3438	4650	4448	3032	2828	3030	2226	2828	2224	2628	2428	2226	1838	1010
226	,	4448	3638	2630	2426	2424	3238	3444	2630	3236	2828	3448	3032	2634	3030	2426	2830	2426	2628	2626	2226	1820	1010
227	,	4446	3044	3032	2426	2424	3438	3440	3032	3838	2828	3444	3232	2830	2830	2424	2830	2224	2628	2626	2630	2040	1014
228	,	4446	2650	2830	2426	2424	3232	3438	3032	3236	2844	4848	3232	2634	3030	2424	2228	2426	2626	2628	2626	2040	1014
229	,	4444	2640	2832	2424	2426	2832	3440	2430	3838	4452	3442	3232	3032	3030	2626	2832	2424	2630	3030	2426	1820	1012
230	,	4654	3840	2430	2424	2424	2838	3442	2830	3238	4444	3448	3032	2832	2830	2424	2830	2424	2628	2626	2426	2050	1010
231	,	4852	3038	3030	2226	2426	3234	3842	3032	3232	2828	3442	3232	2830	3030	2226	2222	2226	2626	2630	2226	1840	1012
232	,	4858	3434	3030	2426	2424	3032	3838	3030	3638	2840	3442	3232	2628	3032	2424	2626	2224	2626	2626	2226	1820	1012
233	,	4250	2230	2430	2424	2424	3438	3842	3030	3244	2844	3444	3234	2428	3030	2424	2828	2424	2828	2630	2430	2048	1014
234	,	4458	3036	2628	2426	2424	2832	3840	2630	3238	2844	4248	3232	2828	2830	2428	2828	2224	2626	2424	2626	2038	1414
235	,	5256	2838	3030	2626	2424	3438	3842	2830	3838	2828	3442	3232	2830	3032	2024	2230	2424	2628	2630	2022	2040	1010
236	,	4252	2836	2430	2424	2424	3232	3838	3030	3638	4444	4048	3232	2832	3030	2424	2628	2224	2630	2628	3030	4444	1010
237	,	4244	4044	2630	2426	2428	2832	3440	3232	3638	4450	3434	3232	2630	3030	2224	2626	2426	2626	2628	2226	4448	1214
238	,	4452	3236	2628	2424	2424	3232	3842	2632	3238	2628	4242	3232	2830	3032	2628	2830	2424	2626	2628	2234	2020	1010
239	,	4444	3438	2830	2426	2424	2828	3438	3032	3232	2828	3448	3232	2828	3030	2424	3030	2424	2626	2626	2426	2040	1010
240	,	4448	2636	2830	2426	2424	3232	3842	3030	3438	2844	4850	3236	2628	3030	2426	2636	2426	2626	2630	2226	2020	1014
241	,	4444	3034	3030	2426	2424	3238	3440	2626	3638	2840	4244	3032	2632	3030	2426	2830	2424	2630	2628	2230	4650	1010
242	,	4660	3236	3232	2426	2426	3232	3638	2630	3242	2828	4250	3232	2832	3030	2424	2628	2426	2828	2626	2628	4450	1012
243	,	4260	3636	3032	2626	2424	3238	3240	3030	3238	4444	4256	3232	2628	3030	2226	2628	2426	2626	2626	2026	2048	1010
244	,	4458	2854	2630	2426	2428	2832	3838	3030	3638	2840	3450	3232	2832	3032	2426	2628	2424	2626	2426	2630	2040	1010
245	,	4246	2836	3030	2626	2424	2828	3838	3032	3838	2844	3448	3232	2830	3030	2428	2630	2424	2830	2426	2226	2048	1014
246	,	4646	3640	2632	2424	2424	3838	3838	2630	3238	2844	4248	3232	2832	2830	2022	2630	2424	2626	2626	2626	2020	1010
247	,	4244	3034	2430	2426	2424	3232	4040	3030	3238	4044	3444	3232	2832	3030	2426	2626	2424	2628	2426	2230	2020	1012
248	,	4654	3250	2830	2426	2424	3232	3840	2830	3232	2844	5252	3232	2830	3030	2226	2026	2426	2428	2430	2426	1820	1414
249	,	5260	2834	2630	2626	2424	3234	3842	3032	3238	2858	3438	3232	2832	3030	2426	2830	2426	2426	2626	2224	2040	1010
250	,	4252	3638	2630	2424	2424	3232	3438	2632	3838	4444	4048	3232	2632	3032	2424	2828	2426	2626	2628	2226	4244	1010
251	,	4244	3876	2626	2626	2424	3438	3438	2630	3238	2828	3442	3234	2632	3030	2424	2030	2426	2426	2626	2226	1850	1010
252	,	4448	3442	3030	1826	2424	3232	4040	2630	3236	4458	3434	3232	2828	2830	2628	2430	2224	2626	2626	2022	4042	1014
253	,	4444	2844	3032	2626	2426	2834	3840	3032	3238	2842	3448	3232	2628	3030	2424	2830	2224	2628	2626	2426	1640	1010
254	,	4648	2628	2426	1824	2426	3234	3440	3030	3232	4452	4242	3232	2830	2830	2424	2830	2424	2830	2626	2426	2048	1014
255	,	4242	2628	2630	2626	2424	3232	3838	3030	3638	2840	3442	3232	2628	3032	2428	2626	2224	2628	2426	2426	4048	1010
256	,	4452	4244	3030	2426	2424	3232	3440	2830	3238	2842	4248	3232	1828	2832	2024	2026	2424	2426	2628	2426	2046	1010
257	,	4646	2836	2830	2628	2426	2832	3642	2632	3838	2828	4250	3032	2632	3030	2226	2828	2226	2828	2626	2226	1818	1014
258	,	4260	2838	3030	2424	2424	3234	3840	2630	3638	2844	3448	3232	2626	2832	2224	2230	2224	2628	2426	2626	2020	1014
259	,	4244	3238	2830	2426	2426	3232	3840	2630	3234	2844	4250	3232	2828	2630	2026	2630	2224	2828	2626	2630	1820	1010
260	,	4446	3232	2632	2426	2424	3238	3434	2632	3838	2844	3434	3232	2832	3030	2424	2028	2626	2626	2426	2626	4050	1010
261	,	4244	2632	2630	2426	2424	3238	3440	2632	3238	2844	5050	3232	3030	3030	2026	2022	2426	2626	2626	2230	2020	1010
262	,	4446	2836	3030	2426	2424	2834	3840	2830	3638	4042	4042	3232	2632	3030	2222	2828	2426	2626	2830	2226	1820	1010
263	,	4460	3644	3030	2426	2426	3232	3842	3032	3238	4052	4042	3032	2830	3032	2224	2228	2224	2628	2426	2626	2054	1012
264	,	4444	3446	2432	2426	2424	3032	3438	3032	3838	2840	3450	3232	2632	3030	2226	2626	2426	2626	2626	2630	5050	1010
265	,	4466	2632	2630	2626	2424	2832	3438	3030	3238	2850	3440	3232	2632	3032	2628	2832	2224	2626	2426	2626	1842	1214
266	,	4450	2844	2626	2626	2024	3234	4040	2430	3838	2842	3434	3232	2630	3030	2428	2628	2628	2630	2628	2222	1846	1010
267	,	4452	4046	3034	2426	2424	3236	3840	2630	3236	2842	3440	3232	2628	3234	2222	2226	2424	2426	2630	2226	2040	1014
268	,	4664	4050	2428	2424	2424	3236	3842	3032	3238	2840	3842	3232	2832	3030	2028	2630	2426	2628	2630	2430	2048	1014
269	,	4244	3234	2630	2424	2426	2832	4040	2830	3238	4444	3442	3232	2828	3030	2628	2630	2428	2628	3030	2626	4040	1010
270	,	5660	3434	2630	2426	2424	3238	3840	3032	3232	2850	4042	3232	2428	3030	2222	2830	2424	2626	2630	2626	2020	1010
271	,	4450	3036	2628	2424	2426	2834	3840	3030	3238	2844	4242	3232	2630	3032	2428	2426	2224	2628	2830	2626	2040	1214
272	,	4446	2634	2430	2426	2426	2838	3840	2632	3240	2828	4250	3234	2828	3030	2224	2828	2426	2628	2626	2630	1848	1014
273	,	4458	3440	2830	1826	2424	3232	3638	2426	3236	2840	4252	3232	2632	3032	2426	2228	2224	2630	2630	2630	2044	1010
274	,	4464	2632	2626	2424	2424	2832	3442	3032	3232	2844	3442	3232	2628	2830	2228	2228	2426	2828	2630	2426	1844	1014
275	,	4244	2834	2830	2626	2424	3234	3442	3030	3638	4044	3442	3232	3030	3030	2222	2226	2424	2626	2630	2426	2044	1010
276	,	4452	4042	2830	2424	2426	3238	3840	2630	3838	2848	4850	3232	2628	3030	2426	2630	2426	2626	2426	2226	2042	1010
277	,	4242	4040	2830	2626	2426	3232	3438	3030	3236	2844	3434	3232	2628	3032	2222	2828	2428	2626	2626	2626	4040	1014
278	,	4444	2836	3032	2626	2424	3232	3840	3232	3436	2840	4244	3236	2628	3030	2626	2228	2424	2628	2626	2430	1840	1014
279	,	4444	3436	2634	2424	2424	3238	3838	3030	3638	2828	4042	3236	2632	3030	2224	2628	2226	2628	2628	2226	2048	1214
280	,	4244	2846	2430	2424	2424	3238	3840	3032	3638	2844	3448	3232	2828	2830	2224	2628	2226	2628	2426	2630	2048	1012
281	,	4446	2848	3034	2426	2426	3234	3840	3032	3236	2844	4050	3232	2836	3030	2024	3032	2224	2630	2628	2224	2042	1010
282	,	4660	2838	3030	2426	2426	3238	3840	2626	3238	2840	3442	3232	2632	3030	2628	2830	2428	2628	2626	2626	2046	1010
283	,	4858	2626	2628	2426	2424	3232	3840	3030	3238	2844	3434	3236	2630	3030	2426	2228	2222	2630	2626	2626	2048	1012
284	,	4244	3232	2630	2426	2424	3032	3840	2430	3236	2828	4242	3236	2632	3032	2222	2628	2426	2830	2830	2626	2040	1010
285	,	4444	2834	2428	2426	2426	3038	3444	2830	3238	2828	4250	3232	2626	3030	2426	2830	2224	2626	2628	2630	1848	1010
286	,	4446	2832	2428	2424	2424	3240	3838	2828	3642	2828	3842	3234	2828	3032	2026	2428	2426	2828	2628	2626	2020	1010
287	,	4244	2638	2630	2424	2424	3232	3840	3030	3438	2844	3440	3232	2626	3030	2022	2626	2426	2424	2626	2626	2048	1010
288	,	4244	3840	3032	2426	2424	3232	3440	3030	3642	2848	3442	3232	2628	3232	2222	2628	2424	2630	2630	2626	1840	1010
289	,	4444	2836	2630	2424	2424	2832	4040	3030	3236	4044	3448	3232	2632	2830	2224	2426	2628	2630	2628	2230	2044	1010
290	,	4448	3652	2430	2426	2424	3238	4040	3030	3844	4040	4242	3232	2828	2830	2426	2028	2426	2626	2630	2430	1844	1012
291	,	4448	3846	2830	1824	2424	2832	3838	2832	3032	4448	3438	3032	3032	3030	2226	2628	2226	2626	2626	2022	2048	1010
292	,	4244	2636	2830	2428	2426	3232	3236	2432	3638	2828	3442	3236	3234	3030	2628	2628	2222	2628	2630	2226	4448	1010
293	,	4646	2636	2626	2426	2424	2832	3638	2630	3238	4444	4242	3232	2628	3030	2424	2828	2628	2830	2426	2424	4046	1012
294	,	5860	3438	2830	2426	2426	3238	3640	3032	3238	2828	3442	3232	2828	3032	2224	2228	2224	2626	2428	2224	4048	1010
295	,	4652	3636	2828	2424	2426	3438	3440	2430	3838	2828	3438	3232	2632	3030	2224	2630	2626	2428	2628	2626	4248	1014
296	,	4242	2632	2632	2424	2424	3232	3434	2832	3636	2840	3442	3232	2832	3030	2226	2628	2424	2626	2628	2626	2048	1010
297	,	4244	3636	2630	2426	2424	3240	4040	2832	3232	2840	3450	3232	2626	3030	2222	2228	2424	2626	2426	2426	2046	1010
298	,	4646	2842	2628	2426	2424	3238	3640	2630	3238	4444	4242	3232	2830	2830	2626	2630	2222	2628	2626	2630	2046	1010
299	,	4258	3636	2830	2426	2424	3234	3636	2430	3838	4244	3448	3232	2628	3030	2026	2630	2426	2626	2626	2630	1848	1010
300	,	4652	3640	2630	2426	2626	3232	3840	2830	3236	2844	4042	3032	2828	3030	2426	2226	2426	2628	2626	2226	1820	1010
301	,	4452	3636	2628	2626	2424	3232	3238	3030	3238	2844	3442	3232	2828	3030	2226	2628	2628	2630	2628	2226	1820	1010
302	,	4248	2236	2832	2424	2424	2832	3838	3030	3838	4444	4248	3232	2630	3030	2428	2228	2426	2632	2628	2626	1618	1010
303	,	4650	3236	3030	2626	2426	2838	3840	3032	3638	4040	4060	3232	2828	3030	2424	2238	2424	2626	2628	2430	2048	1012
304	,	4654	3442	3032	2428	2426	2832	3842	2626	3238	2828	3450	3232	2632	3030	2224	2828	2226	2628	2626	2426	1820	1010
305	,	5658	2630	3030	2426	2424	2830	3438	3030	3838	2844	3448	3232	2832	2828	2224	2222	2424	2828	2830	2226	2040	1014
306	,	4242	2840	2630	2424	2424	3234	3838	3032	3838	2828	3442	3232	2830	3032	2224	2828	2224	2630	2626	2626	1642	1010
307	,	4446	2636	2830	2426	2424	3232	3640	2430	3236	4448	4250	3234	2830	3030	2224	2828	2426	2628	2628	2632	2020	1010
308	,	4454	2636	3032	2426	2426	3232	3838	3030	3840	2844	3850	3232	2832	3030	2426	2628	2424	2626	2828	2228	2020	1010
309	,	4646	3640	3034	2426	2424	2832	3638	2632	3238	2848	4250	3236	2628	3030	2426	2830	2424	2626	2626	2426	1840	1012
310	,	4244	2236	3232	2426	2424	3434	3440	2832	3236	2858	4040	3232	2828	3032	2428	2028	2424	2628	2630	2626	1820	1010
311	,	4244	2636	2830	2426	2426	3232	4040	2432	3638	2850	3442	3232	2832	3030	2428	2626	2424	2630	2626	2626	4042	1010
312	,	4450	2838	2630	2426	2426	2832	3838	2830	3238	2828	3434	3032	2830	3030	2024	2228	2424	2630	2830	2626	2040	1010
313	,	4244	3436	2830	2424	2426	3232	3438	2632	3238	2828	4242	3232	2628	3030	2226	2230	2424	2630	3030	2630	1620	1014
314	,	4446	3438	2830	2426	2426	3032	3438	2630	3636	2842	3842	3232	3232	3030	2222	2628	2224	2630	2626	2634	1846	1012
315	,	4458	2632	2630	2426	2426	3238	3840	2830	3638	2842	3434	3232	0000	3030	2226	2626	2426	2626	2628	2226	4046	1010
316	,	4244	2646	2830	2424	2424	3232	4042	2632	3638	2842	3438	3234	2628	3030	2426	2226	2224	2828	2626	2028	1820	1010
317	,	4458	2828	2630	2426	2424	2832	4042	3030	3638	2828	4042	3232	2828	3030	2224	2230	2224	2626	2626	2626	2020	1414
318	,	4246	2636	3034	2426	2424	2832	4042	2832	3236	2844	3848	3032	1830	3030	2228	2228	2424	2626	2426	2232	2040	1014
319	,	4250	3636	2632	1824	2424	3438	3838	2828	3238	2844	3450	3232	2830	3030	2224	2024	2424	2828	2628	2626	1820	1012
320	,	4244	3036	2830	2426	2424	3238	3840	3030	3838	2844	3448	3236	2632	3030	2626	2628	2424	2628	2626	2626	2048	1010
321	,	4450	2626	3034	2626	2424	3238	3438	2830	4444	2828	4252	3232	2632	3030	2424	2830	2426	2424	2426	2426	2050	1014
322	,	4446	3438	2830	2424	2424	3232	3438	3032	3238	4848	4052	3232	3234	2430	2022	2626	2224	2828	2626	2626	2040	1010
323	,	4248	2642	3232	2426	2424	3232	4040	2830	3636	4444	3442	3232	2628	3030	2224	2230	2224	2628	2626	2626	1820	1010
324	,	4444	3436	2830	2426	2424	3234	3640	3030	3844	2852	3442	3032	3234	2430	2024	2636	2424	2626	2626	2226	2040	1014
325	,	4464	3238	2628	2424	2424	3232	3840	2630	3238	2844	3840	3032	3032	3030	2224	2626	2426	2628	2630	2630	4044	1014
326	,	4444	2828	3032	2426	2424	3240	3840	3030	3236	4444	3450	3232	2832	2830	2222	2830	2424	2630	2630	2632	2040	1010
327	,	4444	3840	3030	2426	2424	3234	3642	2628	3844	2844	3448	3032	2832	3030	2224	2228	2424	2626	2828	2226	4848	1010
328	,	4244	2626	2628	2628	2426	3232	4040	2630	3438	2828	3442	3232	2632	2832	2426	3030	2426	2628	2428	2222	2046	1010
329	,	4258	2634	3030	2426	2426	3238	3640	3032	3838	2828	4252	3232	2426	3030	2424	2628	2424	2626	2628	2426	4040	1014
330	,	4448	2834	2630	2426	2428	3238	3440	2630	3838	2848	3842	3232	2828	3030	2424	2628	2424	2626	2828	2226	4454	1014
331	,	4246	3036	3032	2426	2224	3234	3840	2630	3640	4444	3448	3232	2428	3030	2024	2828	2424	2626	2830	2226	4444	1014
332	,	4646	3438	3032	2426	2424	2828	4040	2432	3438	2846	3444	3234	2832	3030	2224	2230	2428	2828	2630	2626	2040	1010
333	,	4246	3436	2630	2426	2424	2832	3840	2830	3638	2828	3434	3232	2628	3030	2424	2836	2224	2626	2628	2226	1844	1010
334	,	4246	2640	2630	2426	2426	3232	3234	3032	3838	2828	3440	3032	2830	2830	2028	2228	2424	2626	2630	2226	2020	1010
335	,	4646	3052	2830	2426	2426	2832	3436	2830	3638	4444	3434	3236	2828	3030	2224	2032	2226	2828	2626	2426	4048	1014
336	,	4454	3244	2628	2426	2426	3232	3440	2430	3232	2840	3434	3232	2628	3032	2424	2828	2424	2626	2626	2626	1820	1214
337	,	4242	2638	3034	2426	2424	3232	3440	3030	3234	4444	4252	3236	2832	3030	2426	3030	2426	2428	2626	2226	2040	1010
338	,	4646	2834	2830	2426	2424	3232	3840	3032	3838	2828	4250	3232	3032	3030	2224	2632	2424	2626	2628	2626	1820	1010
339	,	4446	2842	2628	2424	2426	2830	3638	3030	3238	2828	5050	3232	2630	3030	2226	2630	2224	2628	2626	2226	1848	1010
340	,	4244	3838	2628	2626	2424	2832	3438	2630	3238	2844	3442	3232	2828	3030	2426	2028	2424	2634	2628	2430	1820	1012
341	,	5058	2436	2630	2424	2424	3240	3838	2432	3638	2844	3448	3232	2628	3030	2224	3030	2224	2430	2628	2830	2044	1014
342	,	4646	3644	2630	2628	2424	2832	4040	3030	3838	2844	3456	3232	2828	3030	2424	2030	2424	2628	2628	2226	4046	1010
343	,	4446	2828	2628	2426	2424	3232	3840	2626	3638	2844	3444	3232	2828	3030	2224	2828	2224	2628	2628	2628	2020	1010
344	,	4646	3440	2630	2426	2424	3232	3442	3030	3232	2828	3438	3032	2830	3030	2022	2028	2426	2628	2626	2626	2020	1010
345	,	4452	2834	2630	2426	2424	3232	4040	3232	3236	2828	3442	3232	2832	3030	2426	2630	2426	2630	2626	2426	4044	1010
346	,	4244	3232	2630	2628	2424	2828	3840	2830	3438	2848	3448	3232	3232	2830	2424	2630	2426	2630	2628	2222	2020	1010
347	,	4452	3444	2630	2424	2424	3234	4040	2630	3238	4050	3852	3232	2828	3030	2224	2626	2426	2628	2428	2630	4648	1214
348	,	4446	2830	2628	1824	2426	3240	3840	2830	3638	2844	3440	3232	2830	3030	2426	2830	2626	2628	2628	2426	2020	1010
349	,	4250	3640	2632	2424	2424	2838	3838	3030	3234	2850	3434	3232	2828	3030	2222	2628	2224	2628	2626	2626	2040	1014
350	,	4244	3650	2628	2426	2424	2828	4044	3030	3840	2844	4248	3232	2828	3030	2226	3030	2426	2830	2628	2832	2020	1010
351	,	4260	3246	2432	2424	2424	3232	3640	3032	3238	2828	4242	3232	2830	2830	2224	2626	2228	2830	2626	2226	2048	1012
352	,	4244	3640	2428	2426	2426	3232	3838	3030	3238	2844	4256	3032	3032	3030	2222	2830	2224	2626	2626	2626	2040	1010
353	,	4458	3650	2626	2424	2424	3238	3840	3030	3636	2828	3448	3232	2630	3030	2224	2628	2226	2626	2830	2226	2046	1010
354	,	4244	3234	2830	2626	2426	3232	3434	2630	3238	2848	3450	3232	2428	3030	2628	2628	2226	2628	2628	2626	2020	1014
355	,	4446	2228	3234	2424	2424	3234	3840	3032	3232	2828	4250	3232	2628	3030	2626	2628	2426	2626	2630	2024	2040	1010
356	,	4252	2836	2630	2628	2426	3232	3840	2630	3238	2844	4248	3232	2832	3030	2626	2830	2424	2630	2628	2426	2020	1010
357	,	5456	3652	3232	2426	2424	3232	4040	2630	3838	2844	3442	3032	2630	3030	2222	2024	2224	2628	2626	2626	2020	1014
358	,	4246	3440	2630	2426	2426	2832	3438	3032	3838	2844	4248	3232	2628	3030	2224	2830	2224	2630	2630	2630	2244	1014
359	,	4458	2840	2834	2424	2426	3838	3434	3030	0000	2828	4242	3232	0000	3030	2628	2626	2626	2628	2626	2226	2046	1010
360	,	4446	2446	2428	2626	2424	3438	3840	2830	3838	2844	4042	3232	2632	3030	2222	2230	2626	2626	2626	2628	2050	1010
361	,	4446	3436	2832	2426	2426	3232	3238	3030	3238	2844	3842	3232	2830	3030	2224	2626	2426	2628	2626	2626	2042	1010
362	,	4246	3236	2834	2424	2426	2832	4044	2830	3232	4444	4252	3236	2628	2830	2226	2630	2426	2626	2628	2626	2040	1014
363	,	4244	3246	0000	2626	2224	2832	3438	2630	3232	4444	3440	3232	2830	3030	2424	2836	2424	2628	2628	2626	1820	1010
364	,	4852	3438	3030	2426	2424	3232	3442	3032	3638	2828	3434	3232	2832	3030	2626	2226	2424	2628	2626	2224	2040	1010
365	,	4244	2644	2626	2426	2424	2834	3440	2630	3232	2828	4242	3032	2628	3030	2426	2828	2226	2426	2630	2626	2048	1010
366	,	4246	4040	2832	2424	2424	2832	4042	3032	3838	2844	3438	3232	2828	2828	2424	2026	2226	2628	2626	2226	4848	1010
367	,	4246	3650	3030	2428	2424	2838	3842	3030	3238	2828	3440	3236	2632	3032	2024	2228	2426	2626	2426	2626	1620	1010
368	,	4246	3436	3030	2426	2828	3438	4040	2630	3838	2840	4852	3032	2632	3030	2226	2026	2626	2626	2430	2630	2048	1014
369	,	5258	3240	2630	2426	2424	2838	3440	3030	3638	2846	3434	3232	2828	3030	2224	2028	2626	2626	2628	2626	2048	1010
370	,	4244	3436	3032	2426	2426	3238	3434	2830	3244	2840	3442	3232	2628	3032	2424	2630	2424	2426	2630	2626	4648	1012
371	,	4252	2832	2830	2424	2424	2832	3440	3032	3638	2844	3444	3232	2828	3030	2224	2626	2626	2630	2626	2626	2020	1010
372	,	4444	3438	2830	2424	2026	3234	3638	3032	3236	4444	4248	3232	3032	3030	2424	2626	2426	2630	2626	2626	2044	1014
373	,	4448	3636	2832	2424	2226	3232	3440	2630	3236	4444	4242	3232	2628	3030	2224	2828	2424	2426	2830	2426	4446	1014
374	,	4450	3236	2430	2424	2424	3238	3838	3030	3242	2840	5256	3232	2628	3030	2224	2828	2426	3030	2626	2230	0000	1010
375	,	4454	3238	2830	2424	2626	2832	3840	2630	3638	2844	3842	3232	2628	3030	2024	2230	2424	2830	2628	2830	2040	1010
376	,	4444	3436	3034	2424	2424	3238	3842	3030	3238	2828	4042	3232	2634	2832	2222	2630	2222	2828	2628	2426	1820	1010
377	,	4458	3654	2830	2426	2424	2832	3838	3030	3238	2646	4242	3232	3032	2830	2424	2830	2426	2626	2628	2630	1820	1010
378	,	4444	2630	2632	2424	2424	2836	3438	3030	3840	2838	3842	3032	2830	3030	2426	2230	2424	2626	2630	2026	4446	1010
379	,	4448	2238	2832	2424	2424	2832	3838	2630	3238	2844	3442	3232	2630	3030	2424	2630	2626	2630	2626	2026	0000	1010
380	,	5258	4248	3030	2426	2424	3238	3840	3030	3238	4446	3442	3232	2626	2430	2224	2020	2426	2626	2626	2226	2046	1014
381	,	4446	3236	2630	2626	2426	3238	3842	2430	3238	2844	3434	3232	2626	2832	2426	2228	2224	2626	2430	2026	1820	1010
382	,	4248	2444	2630	2626	2424	3232	3640	2630	3636	4444	3442	3234	2628	3030	2426	2628	2426	2626	2626	2226	2020	1014
383	,	4444	2850	3032	2426	2426	3238	3840	2630	3236	2844	3448	3232	3032	3030	2222	2626	2424	2628	2626	2026	2040	1010
384	,	4646	3638	2834	2426	2426	2828	3838	3232	3838	2844	4860	3232	2230	3030	2428	3030	2426	2830	2626	2426	2048	1014
385	,	4458	2828	2830	2626	2424	3234	3442	2632	3232	2846	3434	3232	2830	3030	2026	2228	2426	2628	2630	2222	1850	1010
386	,	4452	3642	2832	2426	2424	3238	3440	3030	3838	2844	3860	3232	1826	3030	2224	2830	2626	2426	2626	2226	1648	1010
387	,	4450	3234	3030	2424	2424	2832	3840	3030	3244	4244	4242	3232	2628	3030	2426	2032	2426	2628	2428	2630	1848	1010
388	,	4246	2224	2628	2424	2426	2828	3838	2830	3838	2840	4248	3234	2628	3030	2424	2828	2626	2628	2626	2630	0000	1010
389	,	4258	2640	2632	2626	2424	3238	3438	2630	3236	2828	3434	3236	2628	3030	2228	2630	2426	2628	2626	2626	2020	1214
390	,	4446	3250	2632	2426	2424	3238	4040	2632	3844	2828	4256	3232	2428	3030	2224	2628	2426	2628	2626	2632	4248	1414
391	,	4452	3644	2630	2424	2424	3234	3436	3032	3238	2828	3848	3232	2832	2830	2426	2830	2424	2828	2426	2026	2048	1010
392	,	4446	3034	3232	2424	2424	3236	4042	2628	3838	2844	3434	3232	2828	3030	2224	2628	2224	2426	2626	2626	1840	1012
393	,	4446	3852	2432	2424	2426	2828	3638	3032	3838	2844	4260	3032	2628	3030	2424	2630	2626	2626	2626	2230	2020	1010
394	,	4446	3434	2830	2426	2424	3236	3640	2630	3240	2844	3456	3232	2828	3030	2222	2432	2224	2628	2830	2626	2044	1014
395	,	4244	3440	2628	2426	2424	3232	3638	3030	3238	2828	3450	3032	3032	3030	2222	2828	2424	2626	2628	2426	2046	1014
396	,	4460	2628	2626	2626	2424	3234	3640	2832	3238	2828	3434	3232	2432	3030	2228	2830	2426	2626	2628	2230	2050	1010
397	,	4444	2838	2630	2626	2424	3438	4042	2830	3638	2844	3434	3232	2828	3030	2226	2226	2426	2628	2630	2426	2050	1014
