1:    0.431 0.569 1    
331:  0.585 0.415 1    
332:  0.708 0.292 1    
333:  0.629 0.371 1    
334:  0.555 0.445 1    
335:  0.363 0.637 1    
336:  0.475 0.525 1    
337:  0.612 0.388 1    
338:  0.730 0.270 1    
339:  0.374 0.626 1    
340:  0.325 0.675 1    
341:  0.490 0.510 1    
342:  0.643 0.357 1    
343:  0.579 0.421 1    
344:  0.495 0.505 1    
345:  0.676 0.324 1    
346:  0.713 0.287 1    
347:  0.511 0.489 1    
348:  0.584 0.416 1    
349:  0.528 0.472 1    
350:  0.440 0.560 1    
351:  0.600 0.400 1    
352:  0.761 0.239 1    
353:  0.213 0.787 1    
354:  0.688 0.312 1    
355:  0.624 0.376 1    
356:  0.534 0.466 1    
357:  0.481 0.519 1    
358:  0.639 0.361 1    
359:  0.499 0.501 1    
360:  0.467 0.533 1    
361:  0.617 0.383 1    
362:  0.326 0.674 1    
363:  0.396 0.604 1    
364:  0.472 0.528 1    
365:  0.356 0.644 1    
366:  0.555 0.445 1    
367:  0.235 0.765 1    
368:  0.597 0.403 1    
369:  0.680 0.320 1    
370:  0.463 0.537 1    
371:  0.488 0.512 1    
372:  0.645 0.355 1    
373:  0.444 0.556 1    
374:  0.566 0.434 1    
375:  0.498 0.502 1    
376:  0.406 0.594 1    
377:  0.546 0.454 1    
378:  0.602 0.398 1    
379:  0.561 0.439 1    
380:  0.402 0.598 1    
381:  0.644 0.356 1    
382:  0.709 0.291 1    
383:  0.587 0.413 1    
384:  0.786 0.214 1    
385:  0.398 0.602 1    
386:  0.647 0.353 1    
387:  0.410 0.590 1    
388:  0.213 0.787 1    
389:  0.287 0.713 1    
390:  0.604 0.396 1    
391:  0.584 0.416 1    
392:  0.464 0.536 1    
393:  0.733 0.267 1    
394:  0.453 0.547 1    
395:  0.430 0.570 1    
396:  0.449 0.551 1    
397:  0.321 0.679 1    
398:  0.718 0.282 1    
399:  0.741 0.259 1    
400:  0.495 0.505 1    
401:  0.381 0.619 1    
402:  0.468 0.532 1    
403:  0.325 0.675 1    
404:  0.626 0.374 1    
405:  0.601 0.399 1    
406:  0.265 0.735 1    
407:  0.363 0.637 1    
408:  0.740 0.260 1    
409:  0.508 0.492 1    
410:  0.419 0.581 1    
411:  0.688 0.312 1    
412:  0.493 0.507 1    
413:  0.771 0.229 1    
414:  0.362 0.638 1    
415:  0.506 0.494 1    
416:  0.707 0.293 1    
417:  0.387 0.613 1    
418:  0.733 0.267 1    
419:  0.477 0.523 1    
420:  0.338 0.662 1    
421:  0.590 0.410 1    
422:  0.756 0.244 1    
423:  0.629 0.371 1    
424:  0.411 0.589 1    
425:  0.385 0.615 1    
426:  0.498 0.502 1    
427:  0.690 0.310 1    
428:  0.399 0.601 1    
429:  0.321 0.679 1    
430:  0.595 0.405 1    
431:  0.668 0.332 1    
432:  0.721 0.279 1    
433:  0.762 0.238 1    
434:  0.604 0.396 1    
435:  0.478 0.522 1    
436:  0.555 0.445 1    
437:  0.664 0.336 1    
438:  0.602 0.398 1    
439:  0.363 0.637 1    
440:  0.773 0.227 1    
441:  0.388 0.612 1    
442:  0.336 0.664 1    
443:  0.674 0.326 1    
444:  0.781 0.219 1    
445:  0.600 0.400 1    
446:  0.631 0.369 1    
447:  0.392 0.608 1    
448:  0.555 0.445 1    
449:  0.707 0.293 1    
450:  0.420 0.580 1    
451:  0.335 0.665 1    
452:  0.721 0.279 1    
453:  0.442 0.558 1    
454:  0.513 0.487 1    
455:  0.633 0.367 1    
456:  0.563 0.437 1    
457:  0.737 0.263 1    
458:  0.672 0.328 1    
459:  0.398 0.602 1    
460:  0.278 0.722 1    
461:  0.570 0.430 1    
462:  0.615 0.385 1    
463:  0.732 0.268 1    
464:  0.684 0.316 1    
465:  0.506 0.494 1    
466:  0.371 0.629 1    
467:  0.674 0.326 1    
468:  0.623 0.377 1    
469:  0.730 0.270 1    
470:  0.442 0.558 1    
471:  0.441 0.559 1    
472:  0.537 0.463 1    
473:  0.684 0.316 1    
474:  0.583 0.417 1    
475:  0.813 0.187 1    
476:  0.366 0.634 1    
477:  0.492 0.508 1    
478:  0.590 0.410 1    
479:  0.527 0.473 1    
480:  0.444 0.556 1    
481:  0.430 0.570 1    
482:  0.400 0.600 1    
483:  0.659 0.341 1    
484:  0.424 0.576 1    
485:  0.412 0.588 1    
486:  0.508 0.492 1    
487:  0.544 0.456 1    
488:  0.353 0.647 1    
489:  0.596 0.404 1    
490:  0.445 0.555 1    
491:  0.549 0.451 1    
492:  0.379 0.621 1    
493:  0.728 0.272 1    
494:  0.648 0.352 1    
495:  0.492 0.508 1    
496:  0.424 0.576 1    
497:  0.597 0.403 1    
498:  0.725 0.275 1    
499:  0.376 0.624 1    
500:  0.680 0.320 1    
501:  0.460 0.540 1    
502:  0.668 0.332 1    
503:  0.640 0.360 1    
504:  0.828 0.172 1    
505:  0.270 0.730 1    
506:  0.286 0.714 1    
507:  0.415 0.585 1    
508:  0.653 0.347 1    
509:  0.350 0.650 1    
510:  0.559 0.441 1    
511:  0.575 0.425 1    
512:  0.374 0.626 1    
513:  0.630 0.370 1    
514:  0.413 0.587 1    
515:  0.444 0.556 1    
516:  0.368 0.632 1    
517:  0.696 0.304 1    
518:  0.468 0.532 1    
519:  0.802 0.198 1    
520:  0.631 0.369 1    
521:  0.560 0.440 1    
522:  0.317 0.683 1    
523:  0.733 0.267 1    
524:  0.496 0.504 1    
525:  0.362 0.638 1    
526:  0.744 0.256 1    
527:  0.388 0.612 1    
528:  0.399 0.601 1    
529:  0.520 0.480 1    
530:  0.429 0.571 1    
531:  0.565 0.435 1    
532:  0.587 0.413 1    
533:  0.575 0.425 1    
534:  0.622 0.378 1    
535:  0.514 0.486 1    
536:  0.507 0.493 1    
537:  0.347 0.653 1    
538:  0.265 0.735 1    
539:  0.427 0.573 1    
540:  0.645 0.355 1    
541:  0.721 0.279 1    
542:  0.678 0.322 1    
543:  0.779 0.221 1    
544:  0.635 0.365 1    
545:  0.602 0.398 1    
546:  0.801 0.199 1    
547:  0.560 0.440 1    
548:  0.745 0.255 1    
549:  0.665 0.335 1    
550:  0.758 0.242 1    
551:  0.663 0.337 1    
552:  0.592 0.408 1    
553:  0.600 0.400 1    
554:  0.670 0.330 1    
555:  0.509 0.491 1    
556:  0.545 0.455 1    
557:  0.448 0.552 1    
558:  0.325 0.675 1    
559:  0.188 0.812 1    
560:  0.505 0.495 1    
561:  0.201 0.799 1    
562:  0.383 0.617 1    
563:  0.199 0.801 1    
564:  0.374 0.626 1    
565:  0.220 0.780 1    
566:  0.385 0.615 1    
567:  0.373 0.627 1    
568:  0.558 0.442 1    
569:  0.308 0.692 1    
570:  0.449 0.551 1    
571:  0.283 0.717 1    
572:  0.316 0.684 1    
573:  0.221 0.779 1    
574:  0.314 0.686 1    
575:  0.283 0.717 1    
576:  0.319 0.681 1    
577:  0.261 0.739 1    
578:  0.318 0.682 1    
579:  0.282 0.718 1    
580:  0.206 0.794 1    
581:  0.421 0.579 1    
582:  0.251 0.749 1    
583:  0.175 0.825 1    
584:  0.234 0.766 1    
585:  0.230 0.770 1    
586:  0.316 0.684 1    
587:  0.356 0.644 1    
588:  0.403 0.597 1    
589:  0.393 0.607 1    
590:  0.184 0.816 1    
591:  0.310 0.690 1    
592:  0.287 0.713 1    
593:  0.287 0.713 1    
594:  0.196 0.804 1    
595:  0.188 0.812 1    
596:  0.295 0.705 1    
597:  0.241 0.759 1    
598:  0.163 0.837 1    
599:  0.228 0.772 1    
600:  0.426 0.574 1    
601:  0.225 0.775 1    
602:  0.148 0.852 1    
603:  0.289 0.711 1    
604:  0.198 0.802 1    
605:  0.211 0.789 1    
606:  0.378 0.622 1    
607:  0.333 0.667 1    
608:  0.217 0.783 1    
609:  0.337 0.663 1    
610:  0.186 0.814 1    
611:  0.339 0.661 1    
612:  0.182 0.818 1    
613:  0.385 0.615 1    
614:  0.238 0.762 1    
615:  0.251 0.749 1    
616:  0.207 0.793 1    
617:  0.337 0.663 1    
618:  0.208 0.792 1    
619:  0.177 0.823 1    
620:  0.137 0.863 1    
621:  0.235 0.765 1    
622:  0.225 0.775 1    
623:  0.216 0.784 1    
624:  0.253 0.747 1    
625:  0.234 0.766 1    
626:  0.148 0.852 1    
627:  0.170 0.830 1    
628:  0.190 0.810 1    
629:  0.175 0.825 1    
630:  0.229 0.771 1    
631:  0.180 0.820 1    
632:  0.276 0.724 1    
633:  0.168 0.832 1    
634:  0.309 0.691 1    
635:  0.298 0.702 1    
636:  0.182 0.818 1    
637:  0.167 0.833 1    
638:  0.276 0.724 1    
639:  0.162 0.838 1    
640:  0.198 0.802 1    
641:  0.197 0.803 1    
642:  0.232 0.768 1    
643:  0.222 0.778 1    
644:  0.254 0.746 1    
645:  0.212 0.788 1    
646:  0.226 0.774 1    
647:  0.458 0.542 1    
648:  0.326 0.674 1    
649:  0.190 0.810 1    
650:  0.200 0.800 1    
651:  0.216 0.784 1    
652:  0.257 0.743 1    
653:  0.298 0.702 1    
654:  0.205 0.795 1    
655:  0.225 0.775 1    
656:  0.147 0.853 1    
657:  0.162 0.838 1    
658:  0.218 0.782 1    
659:  0.318 0.682 1    
660:  0.156 0.844 1    
661:  0.406 0.594 1    
662:  0.168 0.832 1    
663:  0.263 0.737 1    
664:  0.260 0.740 1    
665:  0.171 0.829 1    
666:  0.162 0.838 1    
667:  0.231 0.769 1    
668:  0.197 0.803 1    
           
           
1:    0.564 0.436 1    
2:    0.385 0.615 1    
3:    0.411 0.589 1    
4:    0.484 0.516 1    
5:    0.302 0.698 1    
6:    0.427 0.573 1    
7:    0.287 0.713 1    
8:    0.726 0.274 1    
9:    0.242 0.758 1    
10:   0.409 0.591 1    
11:   0.261 0.739 1    
12:   0.352 0.648 1    
13:   0.338 0.662 1    
14:   0.418 0.582 1    
15:   0.456 0.544 1    
16:   0.349 0.651 1    
17:   0.360 0.640 1    
18:   0.566 0.434 1    
19:   0.550 0.450 1    
20:   0.275 0.725 1    
21:   0.364 0.636 1    
22:   0.226 0.774 1    
23:   0.465 0.535 1    
24:   0.371 0.629 1    
25:   0.331 0.669 1    
26:   0.348 0.652 1    
27:   0.415 0.585 1    
28:   0.344 0.656 1    
29:   0.223 0.777 1    
30:   0.368 0.632 1    
31:   0.507 0.493 1    
32:   0.278 0.722 1    
33:   0.424 0.576 1    
34:   0.468 0.532 1    
35:   0.475 0.525 1    
36:   0.219 0.781 1    
37:   0.315 0.685 1    
38:   0.243 0.757 1    
39:   0.381 0.619 1    
40:   0.642 0.358 1    
41:   0.324 0.676 1    
42:   0.273 0.727 1    
43:   0.500 0.500 1    
44:   0.341 0.659 1    
45:   0.237 0.763 1    
46:   0.312 0.688 1    
47:   0.411 0.589 1    
48:   0.545 0.455 1    
49:   0.336 0.664 1    
50:   0.205 0.795 1    
51:   0.404 0.596 1    
52:   0.289 0.711 1    
53:   0.328 0.672 1    
54:   0.481 0.519 1    
55:   0.588 0.412 1    
56:   0.365 0.635 1    
57:   0.189 0.811 1    
58:   0.326 0.674 1    
59:   0.190 0.810 1    
60:   0.281 0.719 1    
61:   0.551 0.449 1    
62:   0.188 0.812 1    
63:   0.400 0.600 1    
64:   0.349 0.651 1    
65:   0.445 0.555 1    
66:   0.339 0.661 1    
67:   0.245 0.755 1    
68:   0.279 0.721 1    
69:   0.426 0.574 1    
70:   0.576 0.424 1    
71:   0.501 0.499 1    
72:   0.237 0.763 1    
73:   0.501 0.499 1    
74:   0.466 0.534 1    
75:   0.312 0.688 1    
76:   0.606 0.394 1    
77:   0.536 0.464 1    
78:   0.494 0.506 1    
79:   0.257 0.743 1    
80:   0.506 0.494 1    
81:   0.593 0.407 1    
82:   0.473 0.527 1    
83:   0.534 0.466 1    
84:   0.544 0.456 1    
85:   0.367 0.633 1    
86:   0.583 0.417 1    
87:   0.310 0.690 1    
88:   0.383 0.617 1    
89:   0.482 0.518 1    
90:   0.617 0.383 1    
91:   0.479 0.521 1    
92:   0.451 0.549 1    
93:   0.408 0.592 1    
94:   0.681 0.319 1    
95:   0.309 0.691 1    
96:   0.406 0.594 1    
97:   0.313 0.687 1    
98:   0.379 0.621 1    
99:   0.397 0.603 1    
100:  0.451 0.549 1    
101:  0.584 0.416 1    
102:  0.270 0.730 1    
103:  0.673 0.327 1    
104:  0.375 0.625 1    
105:  0.417 0.583 1    
106:  0.523 0.477 1    
107:  0.452 0.548 1    
108:  0.411 0.589 1    
109:  0.413 0.587 1    
110:  0.403 0.597 1    
111:  0.478 0.522 1    
112:  0.490 0.510 1    
113:  0.288 0.712 1    
114:  0.543 0.457 1    
115:  0.424 0.576 1    
116:  0.326 0.674 1    
117:  0.444 0.556 1    
118:  0.484 0.516 1    
119:  0.556 0.444 1    
120:  0.622 0.378 1    
121:  0.509 0.491 1    
122:  0.448 0.552 1    
123:  0.327 0.673 1    
124:  0.319 0.681 1    
125:  0.614 0.386 1    
126:  0.299 0.701 1    
127:  0.390 0.610 1    
128:  0.372 0.628 1    
129:  0.677 0.323 1    
130:  0.570 0.430 1    
131:  0.388 0.612 1    
132:  0.377 0.623 1    
133:  0.350 0.650 1    
134:  0.428 0.572 1    
135:  0.739 0.261 1    
136:  0.434 0.566 1    
137:  0.647 0.353 1    
138:  0.342 0.658 1    
139:  0.483 0.517 1    
140:  0.464 0.536 1    
141:  0.513 0.487 1    
142:  0.587 0.413 1    
143:  0.479 0.521 1    
144:  0.309 0.691 1    
145:  0.247 0.753 1    
146:  0.544 0.456 1    
147:  0.296 0.704 1    
148:  0.365 0.635 1    
149:  0.532 0.468 1    
150:  0.620 0.380 1    
151:  0.499 0.501 1    
152:  0.481 0.519 1    
153:  0.507 0.493 1    
154:  0.385 0.615 1    
155:  0.477 0.523 1    
156:  0.417 0.583 1    
157:  0.361 0.639 1    
158:  0.630 0.370 1    
159:  0.359 0.641 1    
160:  0.387 0.613 1    
161:  0.620 0.380 1    
162:  0.396 0.604 1    
163:  0.484 0.516 1    
164:  0.477 0.523 1    
165:  0.328 0.672 1    
166:  0.495 0.505 1    
167:  0.394 0.606 1    
168:  0.546 0.454 1    
169:  0.512 0.488 1    
170:  0.346 0.654 1    
171:  0.355 0.645 1    
172:  0.350 0.650 1    
173:  0.491 0.509 1    
174:  0.423 0.577 1    
175:  0.437 0.563 1    
176:  0.523 0.477 1    
177:  0.509 0.491 1    
178:  0.386 0.614 1    
179:  0.371 0.629 1    
180:  0.224 0.776 1    
181:  0.491 0.509 1    
182:  0.658 0.342 1    
183:  0.608 0.392 1    
184:  0.608 0.392 1    
185:  0.524 0.476 1    
186:  0.500 0.500 1    
187:  0.487 0.513 1    
188:  0.470 0.530 1    
189:  0.338 0.662 1    
190:  0.580 0.420 1    
191:  0.368 0.632 1    
192:  0.747 0.253 1    
193:  0.718 0.282 1    
194:  0.639 0.361 1    
195:  0.576 0.424 1    
196:  0.301 0.699 1    
197:  0.468 0.532 1    
198:  0.348 0.652 1    
199:  0.483 0.517 1    
200:  0.512 0.488 1    
201:  0.567 0.433 1    
202:  0.204 0.796 1    
203:  0.605 0.395 1    
204:  0.361 0.639 1    
205:  0.288 0.712 1    
206:  0.353 0.647 1    
207:  0.419 0.581 1    
208:  0.293 0.707 1    
209:  0.618 0.382 1    
210:  0.334 0.666 1    
211:  0.428 0.572 1    
212:  0.576 0.424 1    
213:  0.521 0.479 1    
214:  0.467 0.533 1    
215:  0.508 0.492 1    
216:  0.446 0.554 1    
217:  0.469 0.531 1    
218:  0.395 0.605 1    
219:  0.273 0.727 1    
220:  0.568 0.432 1    
221:  0.388 0.612 1    
222:  0.526 0.474 1    
223:  0.663 0.337 1    
224:  0.398 0.602 1    
225:  0.339 0.661 1    
226:  0.317 0.683 1    
227:  0.666 0.334 1    
228:  0.485 0.515 1    
229:  0.289 0.711 1    
230:  0.561 0.439 1    
231:  0.252 0.748 1    
232:  0.353 0.647 1    
233:  0.422 0.578 1    
234:  0.398 0.602 1    
235:  0.263 0.737 1    
236:  0.311 0.689 1    
237:  0.354 0.646 1    
238:  0.492 0.508 1    
239:  0.152 0.848 1    
240:  0.647 0.353 1    
241:  0.362 0.638 1    
242:  0.462 0.538 1    
243:  0.306 0.694 1    
244:  0.431 0.569 1    
245:  0.309 0.691 1    
246:  0.203 0.797 1    
247:  0.497 0.503 1    
248:  0.462 0.538 1    
249:  0.677 0.323 1    
250:  0.456 0.544 1    
251:  0.570 0.430 1    
252:  0.247 0.753 1    
253:  0.617 0.383 1    
254:  0.802 0.198 1    
255:  0.479 0.521 1    
256:  0.556 0.444 1    
257:  0.566 0.434 1    
258:  0.425 0.575 1    
259:  0.375 0.625 1    
260:  0.211 0.789 1    
261:  0.381 0.619 1    
262:  0.371 0.629 1    
263:  0.490 0.510 1    
264:  0.288 0.712 1    
265:  0.557 0.443 1    
266:  0.364 0.636 1    
267:  0.382 0.618 1    
268:  0.425 0.575 1    
269:  0.444 0.556 1    
270:  0.767 0.233 1    
271:  0.511 0.489 1    
272:  0.401 0.599 1    
273:  0.250 0.750 1    
274:  0.242 0.758 1    
275:  0.436 0.564 1    
276:  0.406 0.594 1    
277:  0.535 0.465 1    
278:  0.534 0.466 1    
279:  0.230 0.770 1    
280:  0.299 0.701 1    
281:  0.620 0.380 1    
282:  0.323 0.677 1    
283:  0.297 0.703 1    
284:  0.418 0.582 1    
285:  0.426 0.574 1    
286:  0.615 0.385 1    
287:  0.346 0.654 1    
288:  0.319 0.681 1    
289:  0.440 0.560 1    
290:  0.301 0.699 1    
291:  0.497 0.503 1    
292:  0.620 0.380 1    
293:  0.382 0.618 1    
294:  0.403 0.597 1    
295:  0.472 0.528 1    
296:  0.613 0.387 1    
297:  0.369 0.631 1    
298:  0.249 0.751 1    
299:  0.455 0.545 1    
300:  0.542 0.458 1    
301:  0.587 0.413 1    
302:  0.476 0.524 1    
303:  0.381 0.619 1    
304:  0.360 0.640 1    
305:  0.349 0.651 1    
306:  0.547 0.453 1    
307:  0.296 0.704 1    
308:  0.395 0.605 1    
309:  0.387 0.613 1    
310:  0.659 0.341 1    
311:  0.331 0.669 1    
312:  0.441 0.559 1    
313:  0.294 0.706 1    
314:  0.324 0.676 1    
315:  0.353 0.647 1    
316:  0.631 0.369 1    
317:  0.393 0.607 1    
318:  0.354 0.646 1    
319:  0.395 0.605 1    
320:  0.357 0.643 1    
321:  0.658 0.342 1    
322:  0.431 0.569 1    
323:  0.395 0.605 1    
324:  0.484 0.516 1    
325:  0.288 0.712 1    
326:  0.393 0.607 1    
327:  0.695 0.305 1    
328:  0.211 0.789 1    
329:  0.390 0.610 1    
330:  0.515 0.485 1    
331:  0.416 0.584 1    
332:  0.299 0.701 1    
333:  0.370 0.630 1    
334:  0.449 0.551 1    
335:  0.635 0.365 1    
336:  0.529 0.471 1    
337:  0.394 0.606 1    
338:  0.275 0.725 1    
339:  0.631 0.369 1    
340:  0.674 0.326 1    
341:  0.506 0.494 1    
342:  0.363 0.637 1    
343:  0.426 0.574 1    
344:  0.506 0.494 1    
345:  0.332 0.668 1    
346:  0.289 0.711 1    
347:  0.487 0.513 1    
348:  0.413 0.587 1    
349:  0.477 0.523 1    
350:  0.555 0.445 1    
351:  0.402 0.598 1    
352:  0.245 0.755 1    
353:  0.784 0.216 1    
354:  0.312 0.688 1    
355:  0.377 0.623 1    
356:  0.461 0.539 1    
357:  0.514 0.486 1    
358:  0.362 0.638 1    
359:  0.500 0.500 1    
360:  0.532 0.468 1    
361:  0.386 0.614 1    
362:  0.673 0.327 1    
363:  0.604 0.396 1    
364:  0.530 0.470 1    
365:  0.643 0.357 1    
366:  0.445 0.555 1    
367:  0.763 0.237 1    
368:  0.403 0.597 1    
369:  0.325 0.675 1    
370:  0.533 0.467 1    
371:  0.516 0.484 1    
372:  0.356 0.644 1    
373:  0.556 0.444 1    
374:  0.432 0.568 1    
375:  0.500 0.500 1    
376:  0.592 0.408 1    
377:  0.449 0.551 1    
378:  0.400 0.600 1    
379:  0.438 0.562 1    
380:  0.592 0.408 1    
381:  0.363 0.637 1    
382:  0.296 0.704 1    
383:  0.414 0.586 1    
384:  0.218 0.782 1    
385:  0.597 0.403 1    
386:  0.357 0.643 1    
387:  0.590 0.410 1    
388:  0.781 0.219 1    
389:  0.706 0.294 1    
390:  0.397 0.603 1    
391:  0.417 0.583 1    
392:  0.535 0.465 1    
393:  0.271 0.729 1    
394:  0.543 0.457 1    
395:  0.570 0.430 1    
396:  0.554 0.446 1    
397:  0.675 0.325 1    
398:  0.288 0.712 1    
399:  0.259 0.741 1    
400:  0.506 0.494 1    
401:  0.623 0.377 1    
402:  0.536 0.464 1    
403:  0.674 0.326 1    
404:  0.377 0.623 1    
405:  0.399 0.601 1    
406:  0.728 0.272 1    
407:  0.633 0.367 1    
408:  0.265 0.735 1    
409:  0.495 0.505 1    
410:  0.581 0.419 1    
411:  0.313 0.687 1    
412:  0.502 0.498 1    
413:  0.231 0.769 1    
414:  0.638 0.362 1    
415:  0.493 0.507 1    
416:  0.297 0.703 1    
417:  0.611 0.389 1    
418:  0.272 0.728 1    
419:  0.521 0.479 1    
420:  0.662 0.338 1    
421:  0.413 0.587 1    
422:  0.247 0.753 1    
423:  0.370 0.630 1    
424:  0.585 0.415 1    
425:  0.608 0.392 1    
426:  0.499 0.501 1    
427:  0.309 0.691 1    
428:  0.604 0.396 1    
429:  0.678 0.322 1    
430:  0.405 0.595 1    
431:  0.333 0.667 1    
432:  0.281 0.719 1    
433:  0.242 0.758 1    
434:  0.395 0.605 1    
435:  0.522 0.478 1    
436:  0.443 0.557 1    
437:  0.340 0.660 1    
438:  0.402 0.598 1    
439:  0.641 0.359 1    
440:  0.230 0.770 1    
441:  0.606 0.394 1    
442:  0.657 0.343 1    
443:  0.329 0.671 1    
444:  0.226 0.774 1    
445:  0.406 0.594 1    
446:  0.369 0.631 1    
447:  0.609 0.391 1    
448:  0.448 0.552 1    
449:  0.302 0.698 1    
450:  0.575 0.425 1    
451:  0.662 0.338 1    
452:  0.287 0.713 1    
453:  0.555 0.445 1    
454:  0.487 0.513 1    
455:  0.370 0.630 1    
456:  0.432 0.568 1    
457:  0.268 0.732 1    
458:  0.331 0.669 1    
459:  0.600 0.400 1    
460:  0.717 0.283 1    
461:  0.430 0.570 1    
462:  0.391 0.609 1    
463:  0.272 0.728 1    
464:  0.323 0.677 1    
465:  0.497 0.503 1    
466:  0.622 0.378 1    
467:  0.331 0.669 1    
468:  0.381 0.619 1    
469:  0.272 0.728 1    
470:  0.554 0.446 1    
471:  0.558 0.442 1    
472:  0.468 0.532 1    
473:  0.317 0.683 1    
474:  0.418 0.582 1    
475:  0.187 0.813 1    
476:  0.628 0.372 1    
477:  0.513 0.487 1    
478:  0.410 0.590 1    
479:  0.468 0.532 1    
480:  0.553 0.447 1    
481:  0.568 0.432 1    
482:  0.602 0.398 1    
483:  0.346 0.654 1    
484:  0.572 0.428 1    
485:  0.584 0.416 1    
486:  0.494 0.506 1    
487:  0.456 0.544 1    
488:  0.636 0.364 1    
489:  0.402 0.598 1    
490:  0.559 0.441 1    
491:  0.451 0.549 1    
492:  0.621 0.379 1    
493:  0.277 0.723 1    
494:  0.359 0.641 1    
495:  0.505 0.495 1    
496:  0.581 0.419 1    
497:  0.406 0.594 1    
498:  0.280 0.720 1    
499:  0.617 0.383 1    
500:  0.324 0.676 1    
501:  0.536 0.464 1    
502:  0.336 0.664 1    
503:  0.365 0.635 1    
504:  0.175 0.825 1    
505:  0.729 0.271 1    
506:  0.711 0.289 1    
507:  0.579 0.421 1    
508:  0.352 0.648 1    
509:  0.647 0.353 1    
510:  0.441 0.559 1    
511:  0.423 0.577 1    
512:  0.620 0.380 1    
513:  0.369 0.631 1    
514:  0.585 0.415 1    
515:  0.558 0.442 1    
516:  0.630 0.370 1    
517:  0.309 0.691 1    
518:  0.535 0.465 1    
519:  0.200 0.800 1    
520:  0.372 0.628 1    
521:  0.442 0.558 1    
522:  0.680 0.320 1    
523:  0.272 0.728 1    
524:  0.504 0.496 1    
525:  0.639 0.361 1    
526:  0.257 0.743 1    
527:  0.608 0.392 1    
528:  0.595 0.405 1    
529:  0.481 0.519 1    
530:  0.568 0.432 1    
531:  0.435 0.565 1    
532:  0.416 0.584 1    
533:  0.431 0.569 1    
534:  0.380 0.620 1    
535:  0.484 0.516 1    
536:  0.492 0.508 1    
537:  0.655 0.345 1    
538:  0.732 0.268 1    
539:  0.573 0.427 1    
540:  0.360 0.640 1    
541:  0.283 0.717 1    
542:  0.326 0.674 1    
543:  0.226 0.774 1    
544:  0.373 0.627 1    
545:  0.401 0.599 1    
546:  0.205 0.795 1    
547:  0.442 0.558 1    
548:  0.259 0.741 1    
549:  0.337 0.663 1    
550:  0.245 0.755 1    
551:  0.338 0.662 1    
552:  0.408 0.592 1    
553:  0.399 0.601 1    
554:  0.333 0.667 1    
555:  0.489 0.511 1    
556:  0.454 0.546 1    
557:  0.556 0.444 1    
558:  0.678 0.322 1    
559:  0.808 0.192 1    
560:  0.498 0.502 1    
561:  0.797 0.203 1    
562:  0.613 0.387 1    
563:  0.797 0.203 1    
564:  0.624 0.376 1    
565:  0.776 0.224 1    
566:  0.612 0.388 1    
567:  0.622 0.378 1    
568:  0.443 0.557 1    
569:  0.688 0.312 1    
570:  0.554 0.446 1    
571:  0.715 0.285 1    
572:  0.676 0.324 1    
573:  0.779 0.221 1    
574:  0.683 0.317 1    
575:  0.711 0.289 1    
576:  0.678 0.322 1    
577:  0.738 0.262 1    
578:  0.682 0.318 1    
579:  0.715 0.285 1    
580:  0.788 0.212 1    
581:  0.580 0.420 1    
582:  0.744 0.256 1    
583:  0.821 0.179 1    
584:  0.763 0.237 1    
585:  0.763 0.237 1    
586:  0.677 0.323 1    
587:  0.642 0.358 1    
588:  0.596 0.404 1    
589:  0.603 0.397 1    
590:  0.814 0.186 1    
591:  0.687 0.313 1    
592:  0.706 0.294 1    
593:  0.710 0.290 1    
594:  0.802 0.198 1    
595:  0.808 0.192 1    
596:  0.703 0.297 1    
597:  0.756 0.244 1    
598:  0.832 0.168 1    
599:  0.766 0.234 1    
600:  0.573 0.427 1    
601:  0.769 0.231 1    
602:  0.849 0.151 1    
603:  0.704 0.296 1    
604:  0.798 0.202 1    
605:  0.785 0.215 1    
606:  0.622 0.378 1    
607:  0.666 0.334 1    
608:  0.776 0.224 1    
609:  0.656 0.344 1    
610:  0.808 0.192 1    
611:  0.658 0.342 1    
612:  0.815 0.185 1    
613:  0.615 0.385 1    
614:  0.758 0.242 1    
615:  0.745 0.255 1    
616:  0.788 0.212 1    
617:  0.660 0.340 1    
618:  0.788 0.212 1    
619:  0.818 0.182 1    
620:  0.859 0.141 1    
621:  0.759 0.241 1    
622:  0.770 0.230 1    
623:  0.781 0.219 1    
624:  0.743 0.257 1    
625:  0.762 0.238 1    
626:  0.848 0.152 1    
627:  0.825 0.175 1    
628:  0.807 0.193 1    
629:  0.820 0.180 1    
630:  0.768 0.232 1    
631:  0.814 0.186 1    
632:  0.720 0.280 1    
633:  0.830 0.170 1    
634:  0.688 0.312 1    
635:  0.698 0.302 1    
636:  0.814 0.186 1    
637:  0.829 0.171 1    
638:  0.721 0.279 1    
639:  0.833 0.167 1    
640:  0.798 0.202 1    
641:  0.799 0.201 1    
642:  0.765 0.235 1    
643:  0.777 0.223 1    
644:  0.739 0.261 1    
645:  0.782 0.218 1    
646:  0.770 0.230 1    
647:  0.540 0.460 1    
648:  0.671 0.329 1    
649:  0.809 0.191 1    
650:  0.799 0.201 1    
651:  0.781 0.219 1    
652:  0.741 0.259 1    
653:  0.700 0.300 1    
654:  0.791 0.209 1    
655:  0.771 0.229 1    
656:  0.851 0.149 1    
657:  0.833 0.167 1    
658:  0.777 0.223 1    
659:  0.682 0.318 1    
660:  0.841 0.159 1    
